Date_Value,Category,Count,Year,Issues,Sample_Line,Sample_Individual,Sample_Name
1122,medieval_late,19,1122,Post-1000 AD (should be trimmed): 1122,637835,I48696,Gomes Mendes /Mendes Guedeão/
1156,medieval_late,19,1156,Post-1000 AD (should be trimmed): 1156,638735,I48732,Soeiro Nunes /Velho/
1074,medieval_late,19,1074,Post-1000 AD (should be trimmed): 1074,654168,I49385,Agathe /de Normandie/
1178,medieval_late,19,1178,Post-1000 AD (should be trimmed): 1178,695598,I51080,Muhammad Ali Ba'alawi //
1 JAN 1065,medieval_late,19,1065,Post-1000 AD (should be trimmed): 1065,722768,I52299,"Ermengol III, Count of Urgell //"
1 JAN 1140,medieval_late,19,1140,Post-1000 AD (should be trimmed): 1140,750328,I53506,Gomes Nunes de Pombeiro //
1244,medieval_late,19,1244,Post-1000 AD (should be trimmed): 1244,786370,I55081,Bohemund van Botroun //
1 JAN 1118,medieval_late,19,1118,Post-1000 AD (should be trimmed): 1118,788176,I55165,"Odo II, Duke of Burgundy //"
1 JAN 1215,medieval_late,19,1215,Post-1000 AD (should be trimmed): 1215,826624,I56889,Manfred II of Saluzzo //
ABT 1450,medieval_late,19,1450,Post-1000 AD (should be trimmed): 1450,70629,I22544,Gedaliah ben Shlomo /ibn Yachya/
ABT 140,ad_standard,19,140,,195645,I30893,Consul (174) - Lucius Aurelius Gallus //
ABT 10,unknown,19,,,224780,I32278,Marcus Fulvius Saturnius //
ABT 1035,medieval_late,19,1035,Post-1000 AD (should be trimmed): 1035,406505,I40243,Yosef /ben Shlomo ibn ʿAwkal/
260 B.C.,bc,18,-260,,987879,I65650,Halcyoneus //
1157,medieval_late,18,1157,Post-1000 AD (should be trimmed): 1157,31441,I8771,Maharaja Sunda XXIII - Rakryan Jayagiri (1155-1157) /Placeholder surname/
1042,medieval_late,18,1042,Post-1000 AD (should be trimmed): 1042,32284,I8845,Maharaja Sunda XX - Sri Jayabhupati (1030-1042) /Placeholder surname/
640,ad_standard,18,640,,39904,I9353,Maharaja Tarumanagara X - Dewamurti (639-640) /Placeholder surname/
820,ad_standard,18,820,,401196,I40107,Ammi /ben Mar Yosef/
1018,medieval_late,18,1018,Post-1000 AD (should be trimmed): 1018,404167,I40173,ישראל /בן שמואל הכהן/
978,ad_standard,18,978,,404950,I40201,Paltiel II //
1098,medieval_late,18,1098,Post-1000 AD (should be trimmed): 1098,408835,I40311,Abu al-Barakāt Nethan'el /ben Mevorakh (Mubārak)/
1295,medieval_late,18,1295,Post-1000 AD (should be trimmed): 1295,423179,I40791,גדליא //
830,ad_standard,18,830,,495912,I44031,ابراهيم المجاب /الحسيني الهاشمي/
840,ad_standard,18,840,,506336,I44651,Ja’far al-Kadhab //
880,ad_standard,18,880,,538935,I45998,Egilona /Ramírez/
994,ad_standard,18,994,,559432,I46416,García /Díaz de Valdés/
1039,medieval_late,18,1039,Post-1000 AD (should be trimmed): 1039,563744,I46545,Urraca /de Castilla/
1142,medieval_late,18,1142,Post-1000 AD (should be trimmed): 1142,584240,I47188,"João /Soares de Paiva, o "" Trovador ""/"
1224,medieval_late,18,1224,Post-1000 AD (should be trimmed): 1224,609726,I48045,Pedro /Bernardo Ximénez/
1 JAN 1080,medieval_late,18,1080,Post-1000 AD (should be trimmed): 1080,616878,I48154,Theresa of León //
1164,medieval_late,18,1164,Post-1000 AD (should be trimmed): 1164,642486,I48902,Pedro Fernández ¨Fuentecalada¨ //
1 JAN 880,ad_standard,18,880,,700469,I51296,Bernardo I de Ribagorza //
1 JAN 1040,medieval_late,18,1040,Post-1000 AD (should be trimmed): 1040,713114,I51870,Sancho Ramírez //
1 JAN 1070,medieval_late,18,1070,Post-1000 AD (should be trimmed): 1070,715681,I51983,"Ramiro Sánchez, Lord of Monzón //"
1 JAN 1115,medieval_late,18,1115,Post-1000 AD (should be trimmed): 1115,727805,I52512,"Artau II, Count of Pallars Sobirà //"
1 JAN 1135,medieval_late,18,1135,Post-1000 AD (should be trimmed): 1135,763585,I54112,Fernando Afonso of Portugal //
1 JAN 1180,medieval_late,18,1180,Post-1000 AD (should be trimmed): 1180,773668,I54546,Joscelin of Louvain //
ABT 130,ad_standard,18,130,,194601,I30817,"Gaius Vettius, II //"
ABT 75,unknown,18,,,207978,I31528,Publius Domitius Calvisius Tullus Ruso //
ABT 60,unknown,18,,,210545,I31680,Lucius Calpurnius Piso Frugi Licinianus //
ABT 55,unknown,18,,,212209,I31764,Gaius Aquilius /Postumus/
ABT 1060,medieval_late,18,1060,Post-1000 AD (should be trimmed): 1060,346019,I36144,Galburge /de Castellane/
ABT 930,ad_standard,18,930,,404824,I40196,Yehuda /ben Abī yaʿḳūb Yūsuf al-Fayyūmi/
1044,medieval_late,17,1044,Post-1000 AD (should be trimmed): 1044,29770,I8674,Bachharaj /Placeholder surname/
1272,medieval_late,17,1272,Post-1000 AD (should be trimmed): 1272,30826,I8723,"Wisnuwardana, king of Singhasari /Placeholder surname/"
1117,medieval_late,17,1117,Post-1000 AD (should be trimmed): 1117,31855,I8806,Raja Kediri II - Sri Jayawarsa (1104-1117) /Placeholder surname/
1059,medieval_late,17,1059,Post-1000 AD (should be trimmed): 1059,32156,I8833,Raja Janggala III - Samarotsaha (1059) /Placeholder surname/
570,ad_standard,17,570,,208803,I31589,Abd Allah ibn Abd al-Muttalib //
997,ad_standard,17,997,,406234,I40238,Yosef /ben 'Amram/
1058,medieval_late,17,1058,Post-1000 AD (should be trimmed): 1058,406956,I40260,Hizkiya II /ben David/
1121,medieval_late,17,1121,Post-1000 AD (should be trimmed): 1121,411643,I40385,Abū ʿImrān Moshe /ben Labrat Ibn Sughmār/
1227,medieval_late,17,1227,Post-1000 AD (should be trimmed): 1227,416656,I40521,Abu Baqr /ibn Yaḥyā/
1235,medieval_late,17,1235,Post-1000 AD (should be trimmed): 1235,418729,I40599,Itzhak Ben /Haleví de la Caballería/
1305,medieval_late,17,1305,Post-1000 AD (should be trimmed): 1305,418760,I40600,"רבנו אהרון הלוי הרא""ה //"
905,ad_standard,17,905,,537727,I45991,Flavio /Theodozium Thedeo/
962,ad_standard,17,962,,550772,I46250,"Ordoño IV ""El Malo"" /de León/"
1 JAN 1075,medieval_late,17,1075,Post-1000 AD (should be trimmed): 1075,589641,I47390,Pedro Froilaz de Traba //
1163,medieval_late,17,1163,Post-1000 AD (should be trimmed): 1163,601204,I47705,Paio Soares /da Maia/
1 JAN 1103,medieval_late,17,1103,Post-1000 AD (should be trimmed): 1103,665233,I49599,Alphonse Jourdain //
1 JAN 1125,medieval_late,17,1125,Post-1000 AD (should be trimmed): 1125,668839,I49684,Fernando Rodríguez de Castro //
1014,medieval_late,17,1014,Post-1000 AD (should be trimmed): 1014,670897,I49733,"Bernard II de Foix, comte de Bigorre //"
1 JAN 920,ad_standard,17,920,,696382,I51114,"Raymond I, Count of Pallars and Ribagorza //"
1 JAN 950,ad_standard,17,950,,705468,I51523,Odisendo de Ribagorza //
1 JAN 1030,medieval_late,17,1030,Post-1000 AD (should be trimmed): 1030,726535,I52458,Robert II of Auvergne //
1 JAN 1205,medieval_late,17,1205,Post-1000 AD (should be trimmed): 1205,749970,I53489,Gonzalo Ruiz //
1 JAN 1165,medieval_late,17,1165,Post-1000 AD (should be trimmed): 1165,763839,I54122,Gonzalo Núñez de Lara y Traba //
1134,medieval_late,17,1134,Post-1000 AD (should be trimmed): 1134,764216,I54138,Judith of Hauteville //
1 JAN 1190,medieval_late,17,1190,Post-1000 AD (should be trimmed): 1190,788480,I55178,Guy III de Joinville //
1 JAN 1220,medieval_late,17,1220,Post-1000 AD (should be trimmed): 1220,805295,I55970,Teresa González de Lara //
ABT 900,ad_standard,17,900,,40139,I9368,Brihadhvaj /Placeholder surname/
ABT 145,ad_standard,17,145,,194451,I30806,Servius Cornelius Scipio Orfitus Scipio Salvidenus /Orfitus/
ABT 125,ad_standard,17,125,,196229,I30936,Annia Galeria /Faustina/
ABT 85,unknown,17,,,206291,I31419,Gaius Ummidius Quadratus Annianus Verus //
ABT 980,ad_standard,17,980,,406809,I40254,Abraham ben Me'ir /ibn Ezra/
ABT 1030,medieval_late,17,1030,Post-1000 AD (should be trimmed): 1030,407110,I40264,Abū ʿAmr Yosef /ben Ya'akub ibn Sahl/
ABT 1010,medieval_late,17,1010,Post-1000 AD (should be trimmed): 1010,407184,I40266,Abu Suleiman David ibn Yaʿīs̲h̲ ben Yehuda Ibn Ya Ish /ben Zakai II/
1,malformed,17,,Unparseable date format,237823,I33133,Cornelia //
1400,medieval_late,16,1400,Post-1000 AD (should be trimmed): 1400,29826,I8677,nagarawardhani //
1104,medieval_late,16,1104,Post-1000 AD (should be trimmed): 1104,32121,I8831,Raja Kediri I - Sri Samarawijaya (1042-1104) /Placeholder surname/
988,ad_standard,16,988,,33340,I8946,Maharaja Sriwijaya XII - Sri Udayaditya Warmadewa (960-988) /Placeholder surname/
1450,medieval_late,16,1450,Post-1000 AD (should be trimmed): 1450,49059,I9913,"Amarshan, King of Kosala /Placeholder surname/"
740,ad_standard,16,740,,400713,I40088,Saul /ibn Habibi/
1057,medieval_late,16,1057,Post-1000 AD (should be trimmed): 1057,407186,I40266,Abu Suleiman David ibn Yaʿīs̲h̲ ben Yehuda Ibn Ya Ish /ben Zakai II/
1079,medieval_late,16,1079,Post-1000 AD (should be trimmed): 1079,409597,I40330,Ali /ben Aaron ibn 'Allan/
1139,medieval_late,16,1139,Post-1000 AD (should be trimmed): 1139,409618,I40331,Maṣliaḥ /ben Shlomo haKohen/
1209,medieval_late,16,1209,Post-1000 AD (should be trimmed): 1209,417338,I40542,Isaac Nadiv /Gracian Hen/
1340,medieval_late,16,1340,Post-1000 AD (should be trimmed): 1340,420922,I40690,Bienvenis /de la Caballería/
670,ad_standard,16,670,,434874,I41437,Haninai /Unknown/
836,ad_standard,16,836,,490655,I43732,محمد //
1056,medieval_late,16,1056,Post-1000 AD (should be trimmed): 1056,522969,I45652,שמואל הנגיד //
1076,medieval_late,16,1076,Post-1000 AD (should be trimmed): 1076,523911,I45684,Ali Iqbal al-Dawla /of Mujahid al-Amiri al-Muwaffaq/
810,ad_standard,16,810,,541489,I46036,García Íñiguez of Pamplona //
932,ad_standard,16,932,,547526,I46133,Ordoño /Froilaz de León/
1024,medieval_late,16,1024,Post-1000 AD (should be trimmed): 1024,549975,I46222,Elvira /Pais Daza/
898,ad_standard,16,898,,558166,I46372,Hermengildo (Mendo o Menendo) /Aloítez/
1022,medieval_late,16,1022,Post-1000 AD (should be trimmed): 1022,559018,I46404,"Moninho /Viegas, o ""Gasco""/"
1214,medieval_late,16,1214,Post-1000 AD (should be trimmed): 1214,568086,I46668,D Estevainha Soares da Silva /Soares da Silva/
1063,medieval_late,16,1063,Post-1000 AD (should be trimmed): 1063,569132,I46716,Onega /Honoriques de Romarigues/
1258,medieval_late,16,1258,Post-1000 AD (should be trimmed): 1258,586619,I47277,Maria Pais de Ribeira //
1159,medieval_late,16,1159,Post-1000 AD (should be trimmed): 1159,588406,I47336,Ruy /Beltrán de Narbona/
1112,medieval_late,16,1112,Post-1000 AD (should be trimmed): 1112,605048,I47843,Egas /Viegas de Penagate/
1191,medieval_late,16,1191,Post-1000 AD (should be trimmed): 1191,614356,I48130,Sancho I of Portugal //
1048,medieval_late,16,1048,Post-1000 AD (should be trimmed): 1048,634683,I48635,Rodrigo /Diaz de Vivar/
1 JAN 1093,medieval_late,16,1093,Post-1000 AD (should be trimmed): 1093,654516,I49387,Constance of Burgundy //
1143,medieval_late,16,1143,Post-1000 AD (should be trimmed): 1143,668059,I49656,Pedro /Ponce de Minerva/
580,ad_standard,16,580,,673381,I49851,Abu Sufyan ibn Harb //
1 JAN 960,ad_standard,16,960,,701128,I51324,Aboazar Lovesendes //
1 JAN 1010,medieval_late,16,1010,Post-1000 AD (should be trimmed): 1010,706092,I51549,Sunyer I de Pallars //
1 JAN 1025,medieval_late,16,1025,Post-1000 AD (should be trimmed): 1025,706840,I51584,Agnes of Poitou //
1158,medieval_late,16,1158,Post-1000 AD (should be trimmed): 1158,720238,I52188,al-Muhtadi //
1 JAN 930,ad_standard,16,930,,723735,I52341,Lambert of Chalon //
1 JAN 1055,medieval_late,16,1055,Post-1000 AD (should be trimmed): 1055,733244,I52755,Malik-Shah I //
1168,medieval_late,16,1168,Post-1000 AD (should be trimmed): 1168,744676,I53264,Judith of Babenberg //
1167,medieval_late,16,1167,Post-1000 AD (should be trimmed): 1167,750038,I53492,Artau III de Pallars Sobirà //
1 JAN 1195,medieval_late,16,1195,Post-1000 AD (should be trimmed): 1195,781697,I54886,"Adalbert I, Duke of Teck //"
1 JAN 1174,medieval_late,16,1174,Post-1000 AD (should be trimmed): 1174,802176,I55823,Peter II of Aragon //
1247,medieval_late,16,1247,Post-1000 AD (should be trimmed): 1247,802342,I55832,Nuño Sánchez //
1 JAN 1230,medieval_late,16,1230,Post-1000 AD (should be trimmed): 1230,804998,I55956,Teresa Sanches of Portugal //
1 JAN 1166,medieval_late,16,1166,Post-1000 AD (should be trimmed): 1166,805147,I55962,"Odo III, Duke of Burgundy //"
1223,medieval_late,16,1223,Post-1000 AD (should be trimmed): 1223,831548,I57098,Ludmilla of Poland //
1216,medieval_late,16,1216,Post-1000 AD (should be trimmed): 1216,834660,I57231,"Ida, Countess of Boulogne //"
ABT 1475,medieval_late,16,1475,Post-1000 AD (should be trimmed): 1475,49125,I9920,"Susandhi, King of Kosala /Placeholder surname/"
ABT 135,ad_standard,16,135,,199486,I31055,Sextus Caecilius Crescens /Caecilius/
ABT 90,unknown,16,,,204197,I31300,Calpurnia Lepida //
ABT 35,unknown,16,,,214315,I31884,"Titus Aurelius Fulvus, ""the Elder"" //"
1169,medieval_late,15,1169,Post-1000 AD (should be trimmed): 1169,30948,I8736,Raja Langkasuka Sultan Suran /Placeholder surname/
1194,medieval_late,15,1194,Post-1000 AD (should be trimmed): 1194,31583,I8783,Raja Kediri VIII - Sri Kamesywara (1182-1194) /Placeholder surname/
1038,medieval_late,15,1038,Post-1000 AD (should be trimmed): 1038,31679,I8794,Maharaja Sunda XXII - Langlangbumi (1065-1155) /Placeholder surname/
1027,medieval_late,15,1027,Post-1000 AD (should be trimmed): 1027,32628,I8877,Raja Galuh XVI - Darmasatyadewa (1012-1027) /Placeholder surname/
1019,medieval_late,15,1019,Post-1000 AD (should be trimmed): 1019,32902,I8900,Maharaja Sunda XVIII - Dewa Sanghyang (1012-1019) /Placeholder surname/
1 JAN 301,ad_standard,15,301,,174928,I30013,Julia Galla //
10 OCT 680,ad_standard,15,680,,220400,I32178,Husayn ibn Ali //
938,ad_standard,15,938,,404402,I40177,Mar Rav Haninai II /ben Yehuda/
1113,medieval_late,15,1113,Post-1000 AD (should be trimmed): 1113,411571,I40382,"David ""Ya'ish"" ibn Hiyya //"
1268,medieval_late,15,1268,Post-1000 AD (should be trimmed): 1268,415830,I40494,Perfet Nasi //
1330,medieval_late,15,1330,Post-1000 AD (should be trimmed): 1330,423640,I40811,Nathan ben Dionillo /Katzin Rhuaidhri/
1066,medieval_late,15,1066,Post-1000 AD (should be trimmed): 1066,439306,I41614,Yosef Ha-Nagid I. Gaon //
1003,medieval_late,15,1003,Post-1000 AD (should be trimmed): 1003,550176,I46229,Remón /González de Figueroa/
986,ad_standard,15,986,,551026,I46256,Elvira /Ramírez/
958,ad_standard,15,958,,560150,I46437,"Ordoño, Infante de León //"
1211,medieval_late,15,1211,Post-1000 AD (should be trimmed): 1211,586821,I47280,NN /de Portugal/
1072,medieval_late,15,1072,Post-1000 AD (should be trimmed): 1072,587752,I47305,Aloito /Aloitez de Saavedra/
1127,medieval_late,15,1127,Post-1000 AD (should be trimmed): 1127,592140,I47482,Sancho /Sánchez/
1187,medieval_late,15,1187,Post-1000 AD (should be trimmed): 1187,606489,I47903,Teresa /Vasques/
1213,medieval_late,15,1213,Post-1000 AD (should be trimmed): 1213,607592,I47948,João /Pires da Maia/
1265,medieval_late,15,1265,Post-1000 AD (should be trimmed): 1265,608122,I47973,Senhorina /Fernandes Chancinho/
1193,medieval_late,15,1193,Post-1000 AD (should be trimmed): 1193,626069,I48436,Rodrigo /Gutiérrez Girón/
1179,medieval_late,15,1179,Post-1000 AD (should be trimmed): 1179,626196,I48442,Gonçalo Gomes /Gomes de Briteiros/
1123,medieval_late,15,1123,Post-1000 AD (should be trimmed): 1123,634460,I48622,Sancho /López Trillo/
1161,medieval_late,15,1161,Post-1000 AD (should be trimmed): 1161,657724,I49441,Alfonso Téllez I de Meneses //
1 JAN 201,ad_standard,15,201,,707899,I51633,Shapur Meshanshah //
1 JAN 901,ad_standard,15,901,,711551,I51800,Fernando Díaz de Lantarón y Cerezo //
1 JAN 1052,medieval_late,15,1052,Post-1000 AD (should be trimmed): 1052,714332,I51922,"Agnes of Aquitaine, Countess of Savoy //"
1069,medieval_late,15,1069,Post-1000 AD (should be trimmed): 1069,726561,I52459,"William VI, Count of Auvergne //"
1242,medieval_late,15,1242,Post-1000 AD (should be trimmed): 1242,728203,I52532,Diogo Froilaz //
1 JAN 1137,medieval_late,15,1137,Post-1000 AD (should be trimmed): 1137,763016,I54088,"Rainier, Marquess of Montferrat //"
1188,medieval_late,15,1188,Post-1000 AD (should be trimmed): 1188,783084,I54943,Henri II of Grandpré //
1248,medieval_late,15,1248,Post-1000 AD (should be trimmed): 1248,859802,I58450,Dulce of León //
ABT 1480,medieval_late,15,1480,Post-1000 AD (should be trimmed): 1480,65318,I22293,Andres /Lopez Polanco/
ABT 1530,medieval_late,15,1530,Post-1000 AD (should be trimmed): 1530,68724,I22453,Magdalena /de Mendoza Salazar/
ABT 250,ad_standard,15,250,,184141,I30221,"Maximian, Western Roman Emperor //"
ABT 160,ad_standard,15,160,,191968,I30632,"Gaius Vettius, III //"
ABT 110,ad_standard,15,110,,200060,I31099,Plautia /Octavilla/
ABT 70,unknown,15,,,205879,I31387,Fulvius Pius /Fulvius/
ABT 870,ad_standard,15,870,,401699,I40124,/bat Al Palestin bat Abaye haKohen Gaon/
ABT 1190,medieval_late,15,1190,Post-1000 AD (should be trimmed): 1190,415039,I40466,Yahya ben David /Nasi/
ABT 1270,medieval_late,15,1270,Post-1000 AD (should be trimmed): 1270,417184,I40535,Bonafos iakob //
1 JAN 150 B.C.,bc,14,-1,,1000127,I66301,Demetrius I Soter //
60 B.C.,bc,14,-60,,1027664,I67807,Scribonius //
1222,medieval_late,14,1222,Post-1000 AD (should be trimmed): 1222,31325,I8765,Tunggul Ametung //
961,ad_standard,14,961,,32721,I8884,Mahendradatta /Isyana-Warmadewa/
770,ad_standard,14,770,,35854,I9141,Maharaja Medang II - Rakai Panangkaran (746-770) /Placeholder surname/
1315,medieval_late,14,1315,Post-1000 AD (should be trimmed): 1315,56635,I10323,of the Hittites /Placeholder surname/
1 JAN 401,ad_standard,14,401,,172646,I29926,Aelia Eudocia //
943,ad_standard,14,943,,404697,I40192,Hanania /ben Yehuda/
1236,medieval_late,14,1236,Post-1000 AD (should be trimmed): 1236,413173,I40410,"Makir ben Sheshet Perfet, /(Baillif)/"
1151,medieval_late,14,1151,Post-1000 AD (should be trimmed): 1151,416654,I40521,Abu Baqr /ibn Yaḥyā/
1298,medieval_late,14,1298,Post-1000 AD (should be trimmed): 1298,417694,I40560,Hasdai /Ha Levi de la Cavallería/
690,ad_standard,14,690,,434954,I41442,Natronai Yehudai /David/
710,ad_standard,14,710,,435139,I41453,Makhir\Teodoric\Thierry /Teodoric/
937,ad_standard,14,937,,512141,I45001,Ali al-Nazak //
1 JAN 480,ad_standard,14,480,,524810,I45736,Olybrius //
1002,medieval_late,14,1002,Post-1000 AD (should be trimmed): 1002,560051,I46436,Nuño /Rodríguez/
1032,medieval_late,14,1032,Post-1000 AD (should be trimmed): 1032,560440,I46444,Sancha /Peláez/
1282,medieval_late,14,1282,Post-1000 AD (should be trimmed): 1282,583387,I47148,Vasco /Martins Pimentel/
1107,medieval_late,14,1107,Post-1000 AD (should be trimmed): 1107,584049,I47179,Soeiro /de Sousa/
1177,medieval_late,14,1177,Post-1000 AD (should be trimmed): 1177,592468,I47495,Urraca Díaz Salvadores de Cifontes de la casa de los Ansúrez //
1119,medieval_late,14,1119,Post-1000 AD (should be trimmed): 1119,592490,I47496,Fruela Diaz de Cifuentes //
1262,medieval_late,14,1262,Post-1000 AD (should be trimmed): 1262,604131,I47805,Afonso Nunes /Mendes de Mello/
1226,medieval_late,14,1226,Post-1000 AD (should be trimmed): 1226,646470,I49063,/Jofre de Loaisa/
1 JAN 910,ad_standard,14,910,,693365,I50977,Fernán González of Castile //
1 JAN 1033,medieval_late,14,1033,Post-1000 AD (should be trimmed): 1033,713187,I51873,Urraca of Zamora //
1153,medieval_late,14,1153,Post-1000 AD (should be trimmed): 1153,764058,I54131,Ferdinand of Castille //
1 JAN 1175,medieval_late,14,1175,Post-1000 AD (should be trimmed): 1175,780339,I54830,"Otto, Count of Assel //"
1 JAN 1155,medieval_late,14,1155,Post-1000 AD (should be trimmed): 1155,783179,I54947,Mechthild von Gießen //
1206,medieval_late,14,1206,Post-1000 AD (should be trimmed): 1206,845350,I57739,Guillaume de Bourgogne //
ABT 750,ad_standard,14,750,,39019,I9288,Rananjaya /Placeholder surname/
ABT 850,ad_standard,14,850,,39784,I9346,Dharmi /Placeholder surname/
ABT 1175,medieval_late,14,1175,Post-1000 AD (should be trimmed): 1175,43522,I9648,BRIHADAŚVA of Kosala /Placeholder surname/
ABT 1575,medieval_late,14,1575,Post-1000 AD (should be trimmed): 1575,59190,I11218,SUDARSHAN /DHRUVASANDHI/
ABT 1540,medieval_late,14,1540,Post-1000 AD (should be trimmed): 1540,71464,I22575,María /Pardo Soria/
