
id,label_en,translation
Q8004,菅野氏 (仲野親王の妻),Jian Ye Shi  (zhong Ye Qin Wang Noqi )
Q8007,秀世王,Xiu Shi Wang 
Q8008,平房世,Ping Fang Shi 
Q8009,当世王,Dang Shi Wang 
Q8010,基世王,Ji Shi Wang 
Q8011,潔世王,Jie Shi Wang 
Q8012,平実世,Ping Shi Shi 
Q8014,宜子女王,Yi Zi Nu Wang 
Q8020,丹治氏 (良岑安世妻),Dan Zhi Shi  (liang Cen An Shi Qi )
Q8022,良岑清風,Liang Cen Qing Feng 
Q8023,良岑木蓮,Liang Cen Mu Lian 
Q8025,良岑高行,Liang Cen Gao Xing 
Q8027,賀茂虫麻呂,He Mao Chong Ma Lu 
Q8028,賀茂江人,He Mao Jiang Ren 
Q8029,賀茂人麻呂,He Mao Ren Ma Lu 
Q8030,賀茂忠峯,He Mao Zhong Feng 
Q8043,藤原並人,Teng Yuan Bing Ren 
Q8049,藤原真葛,Teng Yuan Zhen Ge 
Q8050,藤原継縄の娘,Teng Yuan Ji Nawa Noniang 
Q8051,藤原長山,Teng Yuan Chang Shan 
Q8052,藤原清岳,Teng Yuan Qing Yue 
Q8054,縣犬養氏 (藤原黒麻呂の妻),Xian Quan Yang Shi  (teng Yuan Hei Ma Lu Noqi )
Q8060,多治比仲子,Duo Zhi Bi Zhong Zi 
Q8063,藤原岑人,Teng Yuan Cen Ren 
Q8064,石上豊庭,Shi Shang Li Ting 
Q8065,石上勝男,Shi Shang Sheng Nan 
Q8069,藤原本雄,Teng Yuan Ben Xiong 
Q8070,藤原忠宗 (藤原式家),Teng Yuan Zhong Zong  (teng Yuan Shi Jia )
Q8074,乙訓女王,Yi Xun Nu Wang 
Q8077,粟田道麻呂の娘,Su Tian Dao Ma Lu Noniang 
Q8082,藤原藤生,Teng Yuan Teng Sheng 
Q8083,藤原賀備能,Teng Yuan He Bei Neng 
Q8084,藤原広敏,Teng Yuan Guang Min 
Q8085,藤原雄敏,Teng Yuan Xiong Min 
Q8086,藤原貞敏,Teng Yuan Zhen Min 
Q8087,藤原豊主,Teng Yuan Li Zhu 
Q8088,藤原豊継,Teng Yuan Li Ji 
Q8089,藤原冬緒,Teng Yuan Dong Xu 
Q8090,藤原秋緒,Teng Yuan Qiu Xu 
Q8093,文室巻雄,Wen Shi Juan Xiong 
Q8094,文室有真,Wen Shi You Zhen 
Q8095,清原滝雄,Qing Yuan Long Xiong 
Q8096,清原秋雄,Qing Yuan Qiu Xiong 
Q8097,巨勢人,Ju Shi Ren 
Q8102,紀本道,Ji Ben Dao 
Q8103,紀有友,Ji You You 
Q8110,紀魚弼,Ji Yu Bi 
Q8111,紀御豊,Ji Yu Li 
Q8119,卜部平麻呂,Bu Bu Ping Ma Lu 
Q8120,大中臣良人,Da Zhong Chen Liang Ren 
Q8121,大中臣雄良,Da Zhong Chen Xiong Liang 
Q8122,豊日命,Li Ri Ming 
Q8128,伴国道,Ban Guo Dao 
Q8130,橘永継の娘,Ju Yong Ji Noniang 
Q8137,橘峯範,Ju Feng Fan 
Q8139,藤原正世,Teng Yuan Zheng Shi 
Q8145,田口真仲,Tian Kou Zhen Zhong 
Q8149,橘時子,Ju Shi Zi 
Q8154,橘高成,Ju Gao Cheng 
Q8160,大野横刀,Da Ye Heng Dao 
Q8161,阿倍船守,A Bei Chuan Shou 
Q8166,大庭王の娘,Da Ting Wang Noniang 
Q8177,伊勢老人の娘 (藤原真夏の妻),Yi Shi Lao Ren Noniang  (teng Yuan Zhen Xia Noqi )
Q8182,藤原真夏の娘 (藤原愛発室),Teng Yuan Zhen Xia Noniang  (teng Yuan Ai Fa Shi )
Q8184,藤原竹雄,Teng Yuan Zhu Xiong 
Q8185,藤原吉備雄,Teng Yuan Ji Bei Xiong 
Q8186,藤原真夏の娘 (藤原近岑の妻),Teng Yuan Zhen Xia Noniang  (teng Yuan Jin Cen Noqi )
Q8187,藤原雄滝,Teng Yuan Xiong Long 
Q8188,藤原岑主,Teng Yuan Cen Zhu 
Q8194,藤原忠雄,Teng Yuan Zhong Xiong 
Q8196,藤原愛発の娘 (恒貞親王妃),Teng Yuan Ai Fa Noniang  (heng Zhen Qin Wang Fei )
Q8201,安倍兄雄,An Bei Xiong Xiong 
Q8205,和浄足,He Jing Zu 
Q8206,和家麻呂,He Jia Ma Lu 
Q8207,坂上鷹主,Ban Shang Ying Zhu 
Q8208,坂上鷹養,Ban Shang Ying Yang 
Q8210,坂上大野,Ban Shang Da Ye 
Q8214,坂上広雄,Ban Shang Guang Xiong 
Q8215,坂上田村麻呂の娘,Ban Shang Tian Cun Ma Lu Noniang 
Q8216,坂上高道,Ban Shang Gao Dao 
Q8218,百済王聡哲,Bai Ji Wang Cong Zhe 
Q8224,藤原安棟,Teng Yuan An Dong 
Q8229,藤原邦直,Teng Yuan Bang Zhi 
Q8231,百済王鏡仁,Bai Ji Wang Jing Ren 
Q8232,伊勢老人,Yi Shi Lao Ren 
Q8235,阿保親王の娘,A Bao Qin Wang Noniang 
Q8242,滋野縄子,Zi Ye Nawa Zi 
Q8243,百済王永慶,Bai Ji Wang Yong Qing 
Q8246,百済王豊俊の娘 (仁明天皇の宮人),Bai Ji Wang Li Jun Noniang  (ren Ming Tian Huang Nogong Ren )
Q8266,源至,Yuan Zhi 
Q8267,源精,Yuan Jing 
Q8269,源宥,Yuan You 
Q8270,藤原雄友の孫娘 (源常の妻),Teng Yuan Xiong You Nosun Niang  (yuan Chang Noqi )
Q8271,源直,Yuan Zhi 
Q8272,源興,Yuan Xing 
Q8273,源頴,Yuan Ying 
Q8274,源舒,Yuan Shu 
Q8275,源建,Yuan Jian 
Q8276,秋篠高子,Qiu Xiao Gao Zi 
Q8278,源恭,Yuan Gong 
Q8281,源悦,Yuan Yue 
Q8282,源同,Yuan Tong 
Q8283,源弼,Yuan Bi 
Q8284,源希,Yuan Xi 
Q8285,藤原総継の娘,Teng Yuan Zong Ji Noniang 
Q8294,平実雄,Ping Shi Xiong 
Q8295,平正範,Ping Zheng Fan 
Q8297,平高棟の娘 (藤原房雄の妻),Ping Gao Dong Noniang  (teng Yuan Fang Xiong Noqi )
Q8298,橘春成の娘,Ju Chun Cheng Noniang 
Q8299,仲野親王の娘,Zhong Ye Qin Wang Noniang 
Q8300,藤原是雄の娘 (平高望の母),Teng Yuan Shi Xiong Noniang  (ping Gao Wang Nomu )
Q8308,平良広,Ping Liang Guang 
Q8309,平良茂,Ping Liang Mao 
Q8310,平良正,Ping Liang Zheng 
Q8311,高望王の娘 (藤原維幾室),Gao Wang Wang Noniang  (teng Yuan Wei Ji Shi )
Q8312,平潔行,Ping Jie Xing 
Q8329,在原友于,Zai Yuan You Yu 
Q8330,在原遠瞻,Zai Yuan Yuan Zhan 
Q8337,光孝天皇の乳母,Guang Xiao Tian Huang Noru Mu 
Q8339,良岑玄理,Liang Cen Xuan Li 
Q8340,良岑恒則,Liang Cen Heng Ze 
Q8341,良岑美並,Liang Cen Mei Bing 
Q8344,賀茂直峯,He Mao Zhi Feng 
Q8348,藤原秀道,Teng Yuan Xiu Dao 
Q8349,藤原貞道,Teng Yuan Zhen Dao 
Q8352,藤原根乙麻呂,Teng Yuan Gen Yi Ma Lu 
Q8353,藤原都麻呂,Teng Yuan Du Ma Lu 
Q8355,藤原鷹養,Teng Yuan Ying Yang 
Q8366,藤原長福,Teng Yuan Chang Fu 
Q8367,飯高弟子の娘 (藤原三守の妻),Fan Gao Di Zi Noniang  (teng Yuan San Shou Noqi )
Q8369,藤原仲統,Teng Yuan Zhong Tong 
Q8370,藤原三守の娘 (小野篁の室),Teng Yuan San Shou Noniang  (xiao Ye Huang Noshi )
Q8371,藤原有方,Teng Yuan You Fang 
Q8373,藤原達良麻呂,Teng Yuan Da Liang Ma Lu 
Q8375,多治比人足,Duo Zhi Bi Ren Zu 
Q8377,橘氏 (藤原高仁の妻),Ju Shi  (teng Yuan Gao Ren Noqi )
Q8380,掃守王,Sao Shou Wang 
Q8381,藤原近主,Teng Yuan Jin Zhu 
Q8384,粟田道麻呂,Su Tian Dao Ma Lu 
Q8386,藤原元利万侶,Teng Yuan Yuan Li Mo Lu 
Q8387,藤原忠紀,Teng Yuan Zhong Ji 
Q8388,藤原興嗣,Teng Yuan Xing Si 
Q8390,伴春雄,Ban Chun Xiong 
Q8391,巨勢大海,Ju Shi Da Hai 
Q8392,巨勢奈弖麻呂,Ju Shi Nai Hu Ma Lu 
Q8393,伴春宗,Ban Chun Zong 
Q8395,柿本佐留,Shi Ben Zuo Liu 
Q8396,石上継足,Shi Shang Ji Zu 
Q8397,紀望行,Ji Wang Xing 
Q8398,紀清主,Ji Qing Zhu 
Q8411,紀良範,Ji Liang Fan 
Q8412,紀枝真,Ji Zhi Zhen 
Q8413,紀春実,Ji Chun Shi 
Q8419,如無,Ru Wu 
Q8424,大中臣頼観,Da Zhong Chen Lai Guan 
Q8425,大中臣岡良,Da Zhong Chen Gang Liang 
Q8426,角日命,Jiao Ri Ming 
Q8427,乎多氐命,Hu Duo Di Ming 
Q8429,伴氏上,Ban Shi Shang 
Q8433,伴河男,Ban He Nan 
Q8434,粟田人,Su Tian Ren 
Q8439,橘茂枝,Ju Mao Zhi 
Q8442,藤原興範,Teng Yuan Xing Fan 
Q8446,藤原清夏,Teng Yuan Qing Xia 
Q8450,大野真本,Da Ye Zhen Ben 
Q8452,安倍友上,An Bei You Shang 
Q8470,船副使麻呂の娘 (藤原良世室),Chuan Fu Shi Ma Lu Noniang  (teng Yuan Liang Shi Shi )
Q8472,藤原邦基,Teng Yuan Bang Ji 
Q8476,藤原利世,Teng Yuan Li Shi 
Q8478,息長氏 (藤原濱雄の妻),Xi Chang Shi  (teng Yuan Bin Xiong Noqi )
Q8481,藤原貞則,Teng Yuan Zhen Ze 
Q8483,藤原水谷,Teng Yuan Shui Gu 
Q8484,藤原村椙,Teng Yuan Cun Chang 
Q8488,高階令範,Gao Jie Ling Fan 
Q8489,高階茂範,Gao Jie Mao Fan 
Q8490,和栗勝,He Li Sheng 
Q8491,坂上当宗,Ban Shang Dang Zong 
Q8492,坂上当道,Ban Shang Dang Dao 
Q8493,坂上当澄,Ban Shang Dang Cheng 
Q8494,坂上内野,Ban Shang Nei Ye 
Q8496,百済王豊俊,Bai Ji Wang Li Jun 
Q8498,藤原興邦,Teng Yuan Xing Bang 
Q8499,藤原春景,Teng Yuan Chun Jing 
Q8500,藤原有文,Teng Yuan You Wen 
Q8501,藤原是法,Teng Yuan Shi Fa 
Q8506,百済王利善,Bai Ji Wang Li Shan 
Q8507,百済王玄鏡,Bai Ji Wang Xuan Jing 
Q8509,大枝本主,Da Zhi Ben Zhu 
Q8513,大江公幹,Da Jiang Gong Gan 
Q8518,岡屋王,Gang Wu Wang 
Q8521,滋野岑子,Zi Ye Cen Zi 
Q8522,伴氏女 (文徳天皇宮人),Ban Shi Nu  (wen De Tian Huang Gong Ren )
Q8523,多治氏の娘 (文徳天皇の宮人),Duo Zhi Shi Noniang  (wen De Tian Huang Nogong Ren )
Q8524,清原氏の娘 (文徳天皇の宮人),Qing Yuan Shi Noniang  (wen De Tian Huang Nogong Ren )
Q8541,丹治氏 (光孝天皇の宮人),Dan Zhi Shi  (guang Xiao Tian Huang Nogong Ren )
Q8555,源香泉,Yuan Xiang Quan 
Q8560,源興範,Yuan Xing Fan 
Q8567,元子女王,Yuan Zi Nu Wang 
Q8568,源由道,Yuan You Dao 
Q8570,源脩,Yuan Xiu 
Q8571,源賢,Yuan Xian 
Q8573,源挙,Yuan Ju 
Q8577,源善,Yuan Shan 
Q8578,源実,Yuan Shi 
Q8580,源恵,Yuan Hui 
Q8581,大輔 (歌人),Da Fu  (ge Ren )
Q8584,藤原門宗の娘 (源昇の妻),Teng Yuan Men Zong Noniang  (yuan Sheng Noqi )
Q8587,源衆望,Yuan Zhong Wang 
Q8590,源適,Yuan Shi 
Q8594,平伊望,Ping Yi Wang 
Q8596,藤原房雄 (藤原南家),Teng Yuan Fang Xiong  (teng Yuan Nan Jia )
Q8598,平公雅,Ping Gong Ya 
Q8611,中村宗平,Zhong Cun Zong Ping 
Q8612,平義澄,Ping Yi Cheng 
Q8614,平忠輔,Ping Zhong Fu 
Q8615,平致成,Ping Zhi Cheng 
Q8616,藤原維幾,Teng Yuan Wei Ji 
Q8641,雅明親王,Ya Ming Qin Wang 
Q8659,良岑頼利,Liang Cen Lai Li 
Q8662,慶滋保章,Qing Zi Bao Zhang 
Q8664,秦牛万呂,Qin Niu Mo Lu 
Q8665,藤原恒興,Teng Yuan Heng Xing 
Q8667,菅野高年の娘,Jian Ye Gao Nian Noniang 
Q8679,藤原保蔭の娘,Teng Yuan Bao Yin Noniang 
Q8683,藤原文正,Teng Yuan Wen Zheng 
Q8684,貞元親王の娘 (藤原興嗣の妻),Zhen Yuan Qin Wang Noniang  (teng Yuan Xing Si Noqi )
Q8688,伴保平,Ban Bao Ping 
Q8691,芳賀長有,Fang He Chang You 
Q8692,惟喬親王の娘 (貞純親王の妻),Wei Qiao Qin Wang Noniang  (zhen Chun Qin Wang Noqi )
Q8693,景式王,Jing Shi Wang 
Q8696,丹塀弟梶の娘,Dan Pyeng Di Wei Noniang 
Q8699,紀延晟,Ji Yan Cheng 
Q8700,紀定胤,Ji Ding Yin 
Q8706,高向公輔の娘,Gao Xiang Gong Fu Noniang 
Q8726,藤原玄上,Teng Yuan Xuan Shang 
Q8727,藤原末業,Teng Yuan Mo Ye 
Q8733,橘敦行,Ju Dun Xing 
Q8735,橘佐臣,Ju Zuo Chen 
Q8736,橘高臣,Ju Gao Chen 
Q8738,建部氏の娘 (藤原有年の妻),Jian Bu Shi Noniang  (teng Yuan You Nian Noqi )
Q8749,藤原基経の女 (貞元親王妃),Teng Yuan Ji Jing Nonu  (zhen Yuan Qin Wang Fei )
Q8753,藤原惟岳,Teng Yuan Wei Yue 
Q8754,兵衛 (平安時代の女性),Bing Wei  (ping An Shi Dai Nonu Xing )
Q8755,藤原高経の娘,Teng Yuan Gao Jing Noniang 
Q8760,船副使麻呂,Chuan Fu Shi Ma Lu 
Q8762,源定有の娘 (藤原恒佐の妾),Yuan Ding You Noniang  (teng Yuan Heng Zuo Noqie )
Q8767,御春豊宗の娘 (藤原利基の妻),Yu Chun Li Zong Noniang  (teng Yuan Li Ji Noqi )
Q8768,藤原兼茂,Teng Yuan Jian Mao 
Q8772,藤原定文,Teng Yuan Ding Wen 
Q8777,和宇奈羅,He Yu Nai Luo 
Q8778,磐梨別乎麻呂,Pan Li Bie Hu Ma Lu 
Q8780,和気広世,He Qi Guang Shi 
Q8786,大江玉淵の娘 (源宗海の妻),Da Jiang Yu Yuan Noniang  (yuan Zong Hai Noqi )
Q8787,大江維明 (大江千里の子),Da Jiang Wei Ming  (da Jiang Qian Li Nozi )
Q8790,大江維明 (大江千古の子),Da Jiang Wei Ming  (da Jiang Qian Gu Nozi )
Q8791,滋野家訳,Zi Ye Jia Yi 
Q8792,滋野善蔭,Zi Ye Shan Yin 
Q8793,滋野善根,Zi Ye Shan Gen 
Q8794,美和土生,Mei He Tu Sheng 
Q8808,惟世王,Wei Shi Wang 
Q8810,源当元,Yuan Dang Yuan 
Q8814,源当年,Yuan Dang Nian 
Q8819,源宗海,Yuan Zong Hai 
Q8828,藤原忠文の娘 (源香泉の妻),Teng Yuan Zhong Wen Noniang  (yuan Xiang Quan Noqi )
Q8829,藤原連永,Teng Yuan Lian Yong 
Q8834,藤原忠文の娘 (源由道の妻),Teng Yuan Zhong Wen Noniang  (yuan You Dao Noqi )
Q8835,源敦,Yuan Dun 
Q8840,源俊の娘 (藤原忠君の妻),Yuan Jun Noniang  (teng Yuan Zhong Jun Noqi )
Q8841,源俊または源守俊の娘,Yuan Jun Matahayuan Shou Jun Noniang 
Q8850,源等の娘 (藤原令茂(合茂)室),Yuan Deng Noniang  (teng Yuan Ling Mao (he Mao )shi )
Q8852,源師世,Yuan Shi Shi 
Q8856,源済,Yuan Ji 
Q8862,平元規,Ping Yuan Gui 
Q8863,平中興の娘 (大江朝綱の妻),Ping Zhong Xing Noniang  (da Jiang Zhao Gang Noqi )
Q8866,平公雅娘 (平忠常正室),Ping Gong Ya Niang  (ping Zhong Chang Zheng Shi )
Q8867,平公雅の娘 (有道維広室),Ping Gong Ya Noniang  (you Dao Wei Guang Shi )
Q8868,平致光,Ping Zhi Guang 
Q8869,平維将,Ping Wei Jiang 
Q8870,平維敏,Ping Wei Min 
Q8885,鎌倉景通,Lian Cang Jing Tong 
Q8887,平常宗,Ping Chang Zong 
Q8889,土屋宗遠,Tu Wu Zong Yuan 
Q8890,平忠通姉妹 (平将恒室),Ping Zhong Tong Zi Mei  (ping Jiang Heng Shi )
Q8893,平忠通の娘 (源為満室),Ping Zhong Tong Noniang  (yuan Wei Man Shi )
Q8894,平忠通娘 (平将恒継室),Ping Zhong Tong Niang  (ping Jiang Heng Ji Shi )
Q8895,村岡孝輔,Cun Gang Xiao Fu 
Q8896,鎌倉景村,Lian Cang Jing Cun 
Q8899,秦氏の娘 (藤原為憲の妻),Qin Shi Noniang  (teng Yuan Wei Xian Noqi )
Q8900,工藤時理,Gong Teng Shi Li 
Q8907,源経生,Yuan Jing Sheng 
Q8908,平定文の娘 (藤原文行の妻),Ping Ding Wen Noniang  (teng Yuan Wen Xing Noqi )
Q8943,雅慶,Ya Qing 
Q8959,源為善,Yuan Wei Shan 
Q8962,良岑惟頼,Liang Cen Wei Lai 
Q8964,慶滋保章の娘,Qing Zi Bao Zhang Noniang 
Q8965,慶滋為政,Qing Zi Wei Zheng 
Q8966,秦石勝,Qin Shi Sheng 
Q8976,藤原保方,Teng Yuan Bao Fang 
Q8980,小野葛絃,Xiao Ye Ge Xian 
Q8981,小野保衡,Xiao Ye Bao Heng 
Q8982,藤原朝鑒,Teng Yuan Zhao Jian 
Q8987,藤原尹忠,Teng Yuan Yin Zhong 
Q8991,藤原尹生,Teng Yuan Yin Sheng 
Q8994,藤原公時,Teng Yuan Gong Shi 
Q8997,伴仲兼,Ban Zhong Jian 
Q8998,伴彦貞,Ban Yan Zhen 
Q9000,紀貫之の前妻,Ji Guan Zhi Noqian Qi 
Q9003,藤原伊衡の娘,Teng Yuan Yi Heng Noniang 
Q9005,紀良常,Ji Liang Chang 
Q9006,藤原正倫の娘 (藤原安親の妻),Teng Yuan Zheng Lun Noniang  (teng Yuan An Qin Noqi )
Q9007,藤原清兼の娘 (藤原安親の妻),Teng Yuan Qing Jian Noniang  (teng Yuan An Qin Noqi )
Q9012,藤原時清,Teng Yuan Shi Qing 
Q9013,藤原安親の娘 (藤原登朝の妻),Teng Yuan An Qin Noniang  (teng Yuan Deng Zhao Noqi )
Q9026,藤原定方の娘 (藤原尹文室),Teng Yuan Ding Fang Noniang  (teng Yuan Yin Wen Shi )
Q9027,藤原定方の娘 (平随時の妻),Teng Yuan Ding Fang Noniang  (ping Sui Shi Noqi )
Q9028,藤原定方の娘 (源為善の妻),Teng Yuan Ding Fang Noniang  (yuan Wei Shan Noqi )
Q9054,安倍氏の娘,An Bei Shi Noniang 
Q9058,橘純行,Ju Chun Xing 
Q9059,橘敏行,Ju Min Xing 
Q9069,津野経高,Jin Ye Jing Gao 
Q9076,源兼忠 (貞元親王の子),Yuan Jian Zhong  (zhen Yuan Qin Wang Nozi )
Q9079,藤原忠幹の娘 (藤原兼家の妻),Teng Yuan Zhong Gan Noniang  (teng Yuan Jian Jia Noqi )
Q9080,源経基の娘 (藤原惟岳室),Yuan Jing Ji Noniang  (teng Yuan Wei Yue Shi )
Q9088,滋野恒蔭の娘 (貞保親王の妻),Zi Ye Heng Yin Noniang  (zhen Bao Qin Wang Noqi )
Q9089,目宮王,Mu Gong Wang 
Q9090,源基渕,Yuan Ji Yuan 
Q9091,藤原有相の娘 (藤原遠量室),Teng Yuan You Xiang Noniang  (teng Yuan Yuan Liang Shi )
Q9094,御春豊宗,Yu Chun Li Zong 
Q9096,藤原守正,Teng Yuan Shou Zheng 
Q9097,藤原庶正,Teng Yuan Shu Zheng 
Q9099,安倍貞行の娘,An Bei Zhen Xing Noniang 
Q9100,上毛野安守の娘,Shang Mao Ye An Shou Noniang 
Q9104,雄蘇利紀君,Xiong Su Li Ji Jun 
Q9106,和気貞興,He Qi Zhen Xing 
Q9108,百済王玄風,Bai Ji Wang Xuan Feng 
Q9109,大江澄明,Da Jiang Cheng Ming 
Q9110,大江澄江,Da Jiang Cheng Jiang 
Q9111,清胤 (天台宗),Qing Yin  (tian Tai Zong )
Q9112,伴氏の娘 (源宗海の妻),Ban Shi Noniang  (yuan Zong Hai Noqi )
Q9114,藤原遠忠の娘 (大江維時の妻),Teng Yuan Yuan Zhong Noniang  (da Jiang Wei Shi Noqi )
Q9115,大江重光,Da Jiang Zhong Guang 
Q9118,大江仲宣,Da Jiang Zhong Xuan 
Q9119,滋野善淵,Zi Ye Shan Yuan 
Q9128,源清敏,Yuan Qing Min 
Q9143,源公忠の娘,Yuan Gong Zhong Noniang 
Q9144,源信孝,Yuan Xin Xiao 
Q9145,観教,Guan Jiao 
Q9149,源満仲の娘 (源敦の妻),Yuan Man Zhong Noniang  (yuan Dun Noqi )
Q9152,上総大輔,Shang Zong Da Fu 
Q9172,菅原在躬の娘 (盛明親王の妻),Jian Yuan Zai Gong Noniang  (sheng Ming Qin Wang Noqi )
Q9173,藤原令茂,Teng Yuan Ling Mao 
Q9184,源官,Yuan Guan 
Q9186,平惟仲,Ping Wei Zhong 
Q9191,源隆,Yuan Long 
Q9192,平致経,Ping Zhi Jing 
Q9194,有道惟広,You Dao Wei Guang 
Q9195,有道惟能,You Dao Wei Neng 
Q9196,藤原雅正娘 (平維将室),Teng Yuan Ya Zheng Niang  (ping Wei Jiang Shi )
Q9197,平維時,Ping Wei Shi 
Q9198,平干公,Ping Gan Gong 
Q9206,平繁茂,Ping Fan Mao 
Q9207,平繁貞,Ping Fan Zhen 
Q9208,平繁兼,Ping Fan Jian 
Q9209,平良衡,Ping Liang Heng 
Q9210,岩城則道,Yan Cheng Ze Dao 
Q9211,清原成衡,Qing Yuan Cheng Heng 
Q9212,平為幹,Ping Wei Gan 
Q9214,平常近,Ping Chang Jin 
Q9215,平胤宗,Ping Yin Zong 
Q9216,武蔵武芝娘 (平将恒正室),Wu Zang Wu Zhi Niang  (ping Jiang Heng Zheng Shi )
Q9217,豊島武常,Li Dao Wu Chang 
Q9218,平常遠,Ping Chang Yuan 
Q9219,丸子公景娘 (鎌倉章名の正室),Wan Zi Gong Jing Niang  (lian Cang Zhang Ming Nozheng Shi )
Q9220,三浦為通の娘? (鎌倉景通の正室?),San Pu Wei Tong Noniang ? (lian Cang Jing Tong Nozheng Shi ?)
Q9221,梶原景久 (鎌倉景通の子),Wei Yuan Jing Jiu  (lian Cang Jing Tong Nozi )
Q9224,土屋宗光,Tu Wu Zong Guang 
Q9225,土屋忠光,Tu Wu Zhong Guang 
Q9226,三浦為継,San Pu Wei Ji 
Q9227,三浦為俊,San Pu Wei Jun 
Q9229,鎌倉景明,Lian Cang Jing Ming 
Q9232,高麗武家,Gao Li Wu Jia 
Q9233,工藤時信,Gong Teng Shi Xin 
Q9234,工藤維景,Gong Teng Wei Jing 
Q9235,工藤時文,Gong Teng Shi Wen 
Q9238,橘敏政,Ju Min Zheng 
Q9239,橘為政,Ju Wei Zheng 
Q9240,橘等子,Ju Deng Zi 
Q9259,菅原寧茂,Jian Yuan Zhu Mao 
Q9260,菅原景行,Jian Yuan Jing Xing 
Q9261,菅原景鑑,Jian Yuan Jing Jian 
Q9262,菅原兼茂,Jian Yuan Jian Mao 
Q9263,菅原宣茂,Jian Yuan Xuan Mao 
Q9264,菅原淑茂,Jian Yuan Shu Mao 
Q9265,島田忠臣,Dao Tian Zhong Chen 
Q9297,寝殿の上,Qin Dian Noshang 
Q9299,済信,Ji Xin 
Q9307,源時通,Yuan Shi Tong 
Q9316,高階積善,Gao Jie Ji Shan 
Q9319,高階明順,Gao Jie Ming Shun 
Q9323,良岑惟光,Liang Cen Wei Guang 
Q9324,良岑季光,Liang Cen Ji Guang 
Q9326,慶滋為政の娘 (藤原経衡の妻),Qing Zi Wei Zheng Noniang  (teng Yuan Jing Heng Noqi )
Q9333,藤原克忠,Teng Yuan Ke Zhong 
Q9354,藤原尹忠の娘,Teng Yuan Yin Zhong Noniang 
Q9355,遠藤為方,Yuan Teng Wei Fang 
Q9356,大蔵常直,Da Zang Chang Zhi 
Q9358,大蔵春種,Da Zang Chun Zhong 
Q9359,大蔵種光,Da Zang Zhong Guang 
Q9360,紀聖清,Ji Sheng Qing 
Q9361,藤原正倫,Teng Yuan Zheng Lun 
Q9369,源信時 (源時中の子),Yuan Xin Shi  (yuan Shi Zhong Nozi )
Q9371,藤原隆業,Teng Yuan Long Ye 
Q9372,藤原登朝,Teng Yuan Deng Zhao 
Q9374,対御方 (摂政藤原兼家の妾),Dui Yu Fang  (she Zheng Teng Yuan Jian Jia Noqie )
Q9376,源兼忠の娘 (藤原兼家室),Yuan Jian Zhong Noniang  (teng Yuan Jian Jia Shi )
Q9379,藤原道綱母の養女,Teng Yuan Dao Gang Mu Noyang Nu 
Q9380,兼俊,Jian Jun 
Q9381,藤原道義,Teng Yuan Dao Yi 
Q9391,藤原周頼,Teng Yuan Zhou Lai 
Q9392,藤原好親,Teng Yuan Hao Qin 
Q9393,藤原頼親,Teng Yuan Lai Qin 
Q9394,藤原道隆娘 (平重義室),Teng Yuan Dao Long Niang  (ping Zhong Yi Shi )
Q9419,藤原盛子 (藤原道長の娘),Teng Yuan Sheng Zi  (teng Yuan Dao Chang Noniang )
Q9424,藤原経臣,Teng Yuan Jing Chen 
Q9426,源満仲の娘 (藤原惟成の妻),Yuan Man Zhong Noniang  (teng Yuan Wei Cheng Noqi )
Q9427,高向利春,Gao Xiang Li Chun 
Q9431,藤原致義,Teng Yuan Zhi Yi 
Q9437,藤原淑子 (藤原為輔の娘),Teng Yuan Shu Zi  (teng Yuan Wei Fu Noniang )
Q9449,九の御方,Jiu Noyu Fang 
Q9455,藤原脩政,Teng Yuan Xiu Zheng 
Q9458,藤原惟規,Teng Yuan Wei Gui 
Q9459,藤原惟通,Teng Yuan Wei Tong 
Q9460,藤原為時の娘 (藤原信経の妻),Teng Yuan Wei Shi Noniang  (teng Yuan Xin Jing Noqi )
Q9461,藤原為時長女,Teng Yuan Wei Shi Chang Nu 
Q9463,藤原通経,Teng Yuan Tong Jing 
Q9464,藤原信経 (藤原為長の子),Teng Yuan Xin Jing  (teng Yuan Wei Chang Nozi )
Q9465,藤原頼経 (勧修寺流),Teng Yuan Lai Jing  (quan Xiu Si Liu )
Q9466,藤原忠輔,Teng Yuan Zhong Fu 
Q9467,藤原国光の娘,Teng Yuan Guo Guang Noniang 
Q9471,藤原輔道,Teng Yuan Fu Dao 
Q9472,藤原兼光 (鎮守府将軍),Teng Yuan Jian Guang  (zhen Shou Fu Jiang Jun )
Q9473,藤原脩行,Teng Yuan Xiu Xing 
Q9474,藤原高快,Teng Yuan Gao Kuai 
Q9475,橘忠望,Ju Zhong Wang 
Q9481,藤原遠度,Teng Yuan Yuan Du 
Q9482,藤原師氏の娘,Teng Yuan Shi Shi Noniang 
Q9483,定昭,Ding Zhao 
Q9484,源兼忠の娘 (藤原済時室),Yuan Jian Zhong Noniang  (teng Yuan Ji Shi Shi )
Q9486,藤原惟貞,Teng Yuan Wei Zhen 
Q9487,藤原惟忠,Teng Yuan Wei Zhong 
Q9488,藤原文信の娘 (源奉職の妻),Teng Yuan Wen Xin Noniang  (yuan Feng Zhi Noqi )
Q9492,藤原為信,Teng Yuan Wei Xin 
Q9496,藤原景舒,Teng Yuan Jing Shu 
Q9499,滋野恒蔭,Zi Ye Heng Yin 
