Category,Date_Pattern,Occurrence_Count,Needs_Standardization
standard_ad,138,6,NO
standard_ad,80,6,NO
standard_ad,635,6,NO
standard_ad,616,6,NO
standard_ad,657,6,NO
standard_ad,46,6,NO
standard_ad,1 JAN 386,6,NO
standard_ad,72,6,NO
standard_ad,123,6,NO
standard_ad,190,6,NO
standard_ad,37,6,NO
standard_ad,65,6,NO
standard_ad,977,6,NO
standard_ad,952,6,NO
standard_ad,1337,6,NO
standard_ad,1380,6,NO
standard_ad,1520,6,NO
standard_ad,676,6,NO
standard_ad,1 JAN 624,6,NO
standard_ad,715,6,NO
standard_ad,803,6,NO
standard_ad,725,6,NO
standard_ad,877,6,NO
standard_ad,827,6,NO
standard_ad,751,6,NO
standard_ad,946,6,NO
standard_ad,785,6,NO
standard_ad,862,6,NO
standard_ad,1 JAN 938,6,NO
standard_ad,894,6,NO
standard_ad,871,6,NO
standard_ad,927,6,NO
standard_ad,1289,6,NO
standard_ad,1 JAN 1059,6,NO
standard_ad,1 JAN 589,6,NO
standard_ad,665,6,NO
standard_ad,1 JAN 661,6,NO
standard_ad,1 JAN 730,6,NO
standard_ad,1 JAN 615,6,NO
standard_ad,678,6,NO
standard_ad,1 JAN 584,6,NO
standard_ad,1 JAN 647,6,NO
standard_ad,1 JAN 680,6,NO
standard_ad,1 JAN 430,6,NO
standard_ad,1 JAN 510,6,NO
standard_ad,671,6,NO
standard_ad,1 JAN 745,6,NO
standard_ad,1 JAN 715,6,NO
standard_ad,1 JAN 754,6,NO
standard_ad,1 JAN 688,6,NO
standard_ad,771,6,NO
standard_ad,786,6,NO
standard_ad,1 JAN 905,6,NO
standard_ad,1 JAN 570,6,NO
standard_ad,1 JAN 520,6,NO
standard_ad,1 JAN 996,6,NO
standard_ad,415,6,NO
standard_ad,1 JAN 778,6,NO
standard_ad,1 JAN 820,6,NO
standard_ad,1061,6,NO
standard_ad,1 JAN 1058,6,NO
standard_ad,1 JAN 1079,6,NO
standard_ad,1 JAN 834,6,NO
standard_ad,1 JAN 1005,6,NO
standard_ad,1 JAN 650,6,NO
standard_ad,1 JAN 1034,6,NO
standard_ad,1 JAN 1011,6,NO
standard_ad,1 JAN 1012,6,NO
standard_ad,1 JAN 1117,6,NO
standard_ad,1 JAN 878,6,NO
standard_ad,1 JAN 855,6,NO
standard_ad,1 JAN 931,6,NO
standard_ad,1 JAN 993,6,NO
standard_ad,1 JAN 1003,6,NO
standard_ad,1 JAN 1022,6,NO
standard_ad,1 JAN 1067,6,NO
standard_ad,1 JAN 1044,6,NO
standard_ad,1 JAN 1089,6,NO
standard_ad,1 JAN 1163,6,NO
standard_ad,1 JAN 1157,6,NO
standard_ad,14 OCT 1066,6,NO
standard_ad,1 JAN 1082,6,NO
standard_ad,1 JAN 1102,6,NO
standard_ad,1 JAN 1113,6,NO
standard_ad,1 JAN 1119,6,NO
standard_ad,1 JAN 1226,6,NO
standard_ad,1 JAN 1266,6,NO
standard_ad,1 JAN 1275,6,NO
standard_ad,25 SEP 1066,6,NO
standard_ad,1 JAN 1116,6,NO
standard_ad,1 JAN 1214,6,NO
standard_ad,4 MAR 1238,6,NO
standard_ad,1243,6,NO
standard_ad,1 JAN 1207,6,NO
standard_ad,1 JAN 1251,6,NO
standard_ad,1 JAN 1238,6,NO
standard_ad,4 AUG 1265,6,NO
standard_ad,1 JAN 1265,6,NO
standard_ad,1335,6,NO
standard_ad,1 JAN 55,6,NO
standard_ad,1 JAN 16,6,NO
standard_ad,1 JAN 69,6,NO
standard_ad,1381,6,NO
standard_ad,1319,6,NO
standard_ad,1352,6,NO
standard_ad,1462,6,NO
standard_ad,1329,5,NO
standard_ad,821,5,NO
standard_ad,916,5,NO
standard_ad,913,5,NO
standard_ad,813,5,NO
standard_ad,806,5,NO
standard_ad,828,5,NO
standard_ad,563,5,NO
standard_ad,739,5,NO
standard_ad,774,5,NO
standard_ad,612,5,NO
standard_ad,1321,5,NO
standard_ad,1407,5,NO
standard_ad,1551,5,NO
standard_ad,1564,5,NO
standard_ad,1496,5,NO
standard_ad,1532,5,NO
standard_ad,1609,5,NO
standard_ad,1598,5,NO
standard_ad,1591,5,NO
standard_ad,1529,5,NO
standard_ad,1455,5,NO
standard_ad,1543,5,NO
standard_ad,1519,5,NO
standard_ad,1522,5,NO
standard_ad,1607,5,NO
standard_ad,1650,5,NO
standard_ad,1589,5,NO
standard_ad,1590,5,NO
standard_ad,1620,5,NO
standard_ad,1611,5,NO
standard_ad,1613,5,NO
standard_ad,1635,5,NO
standard_ad,1505,5,NO
standard_ad,1566,5,NO
standard_ad,1575,5,NO
standard_ad,235,5,NO
standard_ad,1 JAN 493,5,NO
standard_ad,361,5,NO
standard_ad,210,5,NO
standard_ad,170,5,NO
standard_ad,130,5,NO
standard_ad,599,5,NO
standard_ad,586,5,NO
standard_ad,642,5,NO
standard_ad,656,5,NO
standard_ad,55,5,NO
standard_ad,115,5,NO
standard_ad,13 MAR 624,5,NO
standard_ad,776,5,NO
standard_ad,5,5,NO
standard_ad,385,5,NO
standard_ad,35,5,NO
standard_ad,921,5,NO
standard_ad,410,5,NO
standard_ad,218,5,NO
standard_ad,135,5,NO
standard_ad,735,5,NO
standard_ad,928,5,NO
standard_ad,1326,5,NO
standard_ad,1387,5,NO
standard_ad,1388,5,NO
standard_ad,1410,5,NO
standard_ad,1318,5,NO
standard_ad,756,5,NO
standard_ad,493,5,NO
standard_ad,998,5,NO
standard_ad,1393,5,NO
standard_ad,1457,5,NO
standard_ad,1474,5,NO
standard_ad,1521,5,NO
standard_ad,1514,5,NO
standard_ad,675,5,NO
standard_ad,662,5,NO
standard_ad,861,5,NO
standard_ad,823,5,NO
standard_ad,703,5,NO
standard_ad,787,5,NO
standard_ad,24 JAN 41,5,NO
standard_ad,757,5,NO
standard_ad,794,5,NO
standard_ad,959,5,NO
standard_ad,1009,5,NO
standard_ad,29 MAY 1108,5,NO
standard_ad,1323,5,NO
standard_ad,1296,5,NO
standard_ad,1 JAN 594,5,NO
standard_ad,1 JAN 631,5,NO
standard_ad,592,5,NO
standard_ad,1 JAN 628,5,NO
standard_ad,1 JAN 641,5,NO
standard_ad,1 JAN 626,5,NO
standard_ad,1 JAN 710,5,NO
standard_ad,698,5,NO
standard_ad,1 JAN 685,5,NO
standard_ad,1 JAN 642,5,NO
standard_ad,1 JAN 795,5,NO
standard_ad,27 NOV 602,5,NO
standard_ad,1 JAN 873,5,NO
standard_ad,1 JAN 886,5,NO
standard_ad,1 JAN 566,5,NO
standard_ad,534,5,NO
standard_ad,1 JAN 949,5,NO
standard_ad,401,5,NO
standard_ad,1 JAN 477,5,NO
standard_ad,1 JAN 466,5,NO
standard_ad,1 JAN 984,5,NO
standard_ad,420,5,NO
standard_ad,1 JAN 534,5,NO
standard_ad,1 JAN 854,5,NO
standard_ad,1 JAN 972,5,NO
standard_ad,1 JAN 383,5,NO
standard_ad,1 JAN 844,5,NO
standard_ad,981,5,NO
standard_ad,1 JAN 983,5,NO
standard_ad,1 JAN 613,5,NO
standard_ad,1 JAN 1008,5,NO
standard_ad,1 JAN 657,5,NO
standard_ad,1 JAN 640,5,NO
standard_ad,1 JAN 989,5,NO
standard_ad,1308,5,NO
standard_ad,1 JAN 740,5,NO
standard_ad,1 JAN 927,5,NO
standard_ad,1 JAN 943,5,NO
standard_ad,1 JAN 986,5,NO
standard_ad,1 JAN 719,5,NO
standard_ad,897,5,NO
standard_ad,974,5,NO
standard_ad,876,5,NO
standard_ad,1 JAN 1099,5,NO
standard_ad,1 JAN 879,5,NO
standard_ad,1 JAN 912,5,NO
standard_ad,1 JAN 821,5,NO
standard_ad,1 JAN 1169,5,NO
standard_ad,1 JAN 1007,5,NO
standard_ad,1 JAN 1017,5,NO
standard_ad,1 JAN 1112,5,NO
standard_ad,1 JAN 1127,5,NO
standard_ad,1 JAN 863,5,NO
standard_ad,1 JAN 1223,5,NO
standard_ad,1 JAN 979,5,NO
standard_ad,1 JAN 1051,5,NO
standard_ad,25 DEC 1156,5,NO
standard_ad,9 JUN 1075,5,NO
standard_ad,1 JAN 1049,5,NO
standard_ad,1 JAN 140,5,NO
standard_ad,1 JAN 1109,5,NO
standard_ad,26 DEC 1194,5,NO
standard_ad,1 JAN 992,5,NO
standard_ad,1 JAN 1038,5,NO
standard_ad,1 JAN 1222,5,NO
standard_ad,1 JAN 1252,5,NO
standard_ad,1299,5,NO
standard_ad,1 JAN 1156,5,NO
standard_ad,1 JAN 1243,5,NO
standard_ad,1 JAN 1264,5,NO
standard_ad,1 JAN 1225,5,NO
standard_ad,1 JAN 976,5,NO
standard_ad,1 JAN 1206,5,NO
standard_ad,1 JAN 1269,5,NO
standard_ad,7 FEB 1238,5,NO
standard_ad,1 JAN 1267,5,NO
standard_ad,1 JAN 337,5,NO
standard_ad,1273,5,NO
standard_ad,1 JAN 872,5,NO
standard_ad,1 JAN 34,5,NO
standard_ad,1 JAN 31,5,NO
standard_ad,1348,5,NO
standard_ad,1365,5,NO
standard_ad,1 JAN 62,5,NO
standard_ad,1 JAN 12,5,NO
standard_ad,1 JAN 30,5,NO
standard_ad,201,5,NO
standard_ad,1 JAN 65,5,NO
standard_ad,1333,5,NO
standard_ad,1358,5,NO
standard_ad,1 JAN 45,5,NO
standard_ad,1 JAN 1254,5,NO
standard_ad,1303,5,NO
standard_ad,1281,5,NO
standard_ad,1431,5,NO
standard_ad,1353,5,NO
standard_ad,1309,5,NO
standard_ad,1 JAN 1290,5,NO
standard_ad,1451,4,NO
standard_ad,1389,4,NO
standard_ad,853,4,NO
standard_ad,991,4,NO
standard_ad,802,4,NO
standard_ad,485,4,NO
standard_ad,709,4,NO
standard_ad,669,4,NO
standard_ad,535,4,NO
standard_ad,83,4,NO
standard_ad,225,4,NO
standard_ad,260,4,NO
standard_ad,1477,4,NO
standard_ad,1526,4,NO
standard_ad,1471,4,NO
standard_ad,1491,4,NO
standard_ad,1579,4,NO
standard_ad,1539,4,NO
standard_ad,1627,4,NO
standard_ad,1516,4,NO
standard_ad,1513,4,NO
standard_ad,1499,4,NO
standard_ad,1552,4,NO
standard_ad,1545,4,NO
standard_ad,1558,4,NO
standard_ad,1652,4,NO
standard_ad,1559,4,NO
standard_ad,1602,4,NO
standard_ad,1617,4,NO
standard_ad,1632,4,NO
standard_ad,1645,4,NO
standard_ad,1534,4,NO
standard_ad,1606,4,NO
standard_ad,1596,4,NO
standard_ad,1577,4,NO
standard_ad,1605,4,NO
standard_ad,1634,4,NO
standard_ad,1641,4,NO
standard_ad,1646,4,NO
standard_ad,1 JAN 180,4,NO
standard_ad,460,4,NO
standard_ad,425,4,NO
standard_ad,408,4,NO
standard_ad,289,4,NO
standard_ad,90,4,NO
standard_ad,577,4,NO
standard_ad,118,4,NO
standard_ad,112,4,NO
standard_ad,568,4,NO
standard_ad,619,4,NO
standard_ad,611,4,NO
standard_ad,97,4,NO
standard_ad,91,4,NO
standard_ad,641,4,NO
standard_ad,160,4,NO
standard_ad,105,4,NO
standard_ad,596,4,NO
standard_ad,623,4,NO
standard_ad,31,4,NO
standard_ad,664,4,NO
standard_ad,667,4,NO
standard_ad,736,4,NO
standard_ad,723,4,NO
standard_ad,41,4,NO
standard_ad,754,4,NO
standard_ad,69,4,NO
standard_ad,93,4,NO
standard_ad,9,4,NO
standard_ad,499,4,NO
standard_ad,546,4,NO
standard_ad,1 JAN 328,4,NO
standard_ad,380,4,NO
standard_ad,320,4,NO
standard_ad,240,4,NO
standard_ad,204,4,NO
standard_ad,177,4,NO
standard_ad,79,4,NO
standard_ad,95,4,NO
standard_ad,24,4,NO
standard_ad,39,4,NO
standard_ad,26,4,NO
standard_ad,53,4,NO
standard_ad,21,4,NO
standard_ad,27,4,NO
standard_ad,360,4,NO
standard_ad,1433,4,NO
standard_ad,689,4,NO
standard_ad,1327,4,NO
standard_ad,1456,4,NO
standard_ad,1464,4,NO
standard_ad,1395,4,NO
standard_ad,1493,4,NO
standard_ad,858,4,NO
standard_ad,1356,4,NO
standard_ad,1372,4,NO
standard_ad,1397,4,NO
standard_ad,1413,4,NO
standard_ad,1469,4,NO
standard_ad,1438,4,NO
standard_ad,1523,4,NO
standard_ad,365,4,NO
standard_ad,682,4,NO
standard_ad,694,4,NO
standard_ad,23 SEP 680,4,NO
standard_ad,576,4,NO
standard_ad,763,4,NO
standard_ad,21 MAR 625,4,NO
standard_ad,497,4,NO
standard_ad,588,4,NO
standard_ad,627,4,NO
standard_ad,743,4,NO
standard_ad,593,4,NO
standard_ad,653,4,NO
standard_ad,804,4,NO
standard_ad,769,4,NO
standard_ad,764,4,NO
standard_ad,607,4,NO
standard_ad,834,4,NO
standard_ad,881,4,NO
standard_ad,1 JAN 874,4,NO
standard_ad,808,4,NO
standard_ad,767,4,NO
standard_ad,833,4,NO
standard_ad,605,4,NO
standard_ad,684,4,NO
standard_ad,886,4,NO
standard_ad,572,4,NO
standard_ad,939,4,NO
standard_ad,931,4,NO
standard_ad,796,4,NO
standard_ad,968,4,NO
standard_ad,24 SEP 1230,4,NO
standard_ad,6 JAN 1083,4,NO
standard_ad,1301,4,NO
standard_ad,759,4,NO
standard_ad,1 JAN 675,4,NO
standard_ad,1 JAN 658,4,NO
standard_ad,1 JAN 585,4,NO
standard_ad,1 JAN 635,4,NO
standard_ad,691,4,NO
standard_ad,1 JAN 705,4,NO
standard_ad,1 JAN 718,4,NO
standard_ad,1 JAN 679,4,NO
standard_ad,1 JAN 764,4,NO
standard_ad,1 JAN 620,4,NO
standard_ad,567,4,NO
standard_ad,1 JAN 803,4,NO
standard_ad,1 JAN 814,4,NO
standard_ad,1 JAN 734,4,NO
standard_ad,761,4,NO
standard_ad,1 JAN 735,4,NO
standard_ad,1 JAN 777,4,NO
standard_ad,1 JAN 806,4,NO
standard_ad,1 JAN 807,4,NO
standard_ad,1 JAN 788,4,NO
standard_ad,1 JAN 842,4,NO
standard_ad,1 JAN 457,4,NO
standard_ad,1 JAN 488,4,NO
standard_ad,1 JAN 490,4,NO
standard_ad,1 JAN 933,4,NO
standard_ad,1 JAN 436,4,NO
standard_ad,531,4,NO
standard_ad,1 JAN 530,4,NO
standard_ad,1 JAN 485,4,NO
standard_ad,1 JAN 495,4,NO
standard_ad,1 JAN 515,4,NO
standard_ad,1 JAN 897,4,NO
standard_ad,1 JAN 899,4,NO
standard_ad,1 JAN 911,4,NO
standard_ad,1 JAN 448,4,NO
standard_ad,1 JAN 575,4,NO
standard_ad,1 JAN 799,4,NO
standard_ad,1 JAN 839,4,NO
standard_ad,1 JAN 953,4,NO
standard_ad,1 JAN 508,4,NO
standard_ad,1 JAN 595,4,NO
standard_ad,1 JAN 313,4,NO
standard_ad,1 JAN 653,4,NO
standard_ad,1 JAN 815,4,NO
standard_ad,1 JAN 926,4,NO
standard_ad,1 JAN 1039,4,NO
standard_ad,1 JAN 744,4,NO
standard_ad,879,4,NO
standard_ad,1 JAN 702,4,NO
standard_ad,1 JAN 673,4,NO
standard_ad,1 JAN 697,4,NO
standard_ad,1 JAN 1009,4,NO
standard_ad,741,4,NO
standard_ad,1 JAN 917,4,NO
standard_ad,1 JAN 937,4,NO
standard_ad,27 JUL 1101,4,NO
standard_ad,1 JAN 1043,4,NO
standard_ad,1 JAN 690,4,NO
standard_ad,1 JAN 604,4,NO
standard_ad,1401,4,NO
standard_ad,1 JAN 988,4,NO
standard_ad,1 JAN 812,4,NO
standard_ad,1 JAN 896,4,NO
standard_ad,17 JUL 1134,4,NO
standard_ad,1 JAN 858,4,NO
standard_ad,1 JAN 987,4,NO
standard_ad,1 JAN 1056,4,NO
standard_ad,19 AUG 1167,4,NO
standard_ad,17 SEP 1176,4,NO
standard_ad,1 JAN 1063,4,NO
standard_ad,1 JAN 1026,4,NO
standard_ad,1 JAN 1086,4,NO
standard_ad,1 JAN 802,4,NO
standard_ad,1 JAN 1041,4,NO
standard_ad,1 JAN 973,4,NO
standard_ad,1 JAN 1132,4,NO
standard_ad,1 JAN 1123,4,NO
standard_ad,1 JAN 1229,4,NO
standard_ad,1 JAN 1184,4,NO
standard_ad,22 FEB 1071,4,NO
standard_ad,1 JAN 1250,4,NO
standard_ad,1 JAN 1084,4,NO
standard_ad,24 DEC 1193,4,NO
standard_ad,906,4,NO
standard_ad,902,4,NO
standard_ad,989,4,NO
standard_ad,13 JUL 982,4,NO
standard_ad,892,4,NO
standard_ad,1 JAN 977,4,NO
standard_ad,4 JUN 1134,4,NO
standard_ad,29 JUN 1059,4,NO
standard_ad,1 JAN 1260,4,NO
standard_ad,1 JAN 1237,4,NO
standard_ad,1 JAN 1239,4,NO
standard_ad,1291,4,NO
standard_ad,1 JAN 1233,4,NO
standard_ad,1 JAN 1245,4,NO
standard_ad,1 JAN 1247,4,NO
standard_ad,1 JAN 1227,4,NO
standard_ad,1 JAN 1213,4,NO
standard_ad,1 JAN 1236,4,NO
standard_ad,1 JAN 1273,4,NO
standard_ad,1 JAN 315,4,NO
standard_ad,1 JAN 32,4,NO
standard_ad,1 JAN 1234,4,NO
standard_ad,1 JAN 17,4,NO
standard_ad,1 JAN 4,4,NO
standard_ad,1 JAN 47,4,NO
standard_ad,1 JAN 42,4,NO
standard_ad,1 JAN 23,4,NO
standard_ad,62,4,NO
standard_ad,1342,4,NO
standard_ad,1 JAN 27,4,NO
standard_ad,1 JAN 15,4,NO
standard_ad,1377,4,NO
standard_ad,1484,4,NO
standard_ad,1 JAN 75,4,NO
standard_ad,1347,4,NO
standard_ad,1412,4,NO
standard_ad,1 JAN 60,4,NO
standard_ad,1 JAN 1268,4,NO
standard_ad,1 JAN 1279,4,NO
standard_ad,1349,4,NO
standard_ad,1 JAN 1286,4,NO
standard_ad,1426,3,NO
standard_ad,919,3,NO
standard_ad,717,3,NO
standard_ad,483,3,NO
standard_ad,704,3,NO
standard_ad,702,3,NO
standard_ad,646,3,NO
standard_ad,726,3,NO
standard_ad,561,3,NO
standard_ad,455,3,NO
standard_ad,141,3,NO
standard_ad,185,3,NO
standard_ad,232,3,NO
standard_ad,1485,3,NO
standard_ad,1518,3,NO
standard_ad,1454,3,NO
standard_ad,1437,3,NO
standard_ad,1494,3,NO
standard_ad,1563,3,NO
standard_ad,1533,3,NO
standard_ad,1593,3,NO
standard_ad,1546,3,NO
standard_ad,1631,3,NO
standard_ad,1441,3,NO
standard_ad,1576,3,NO
standard_ad,1586,3,NO
standard_ad,1628,3,NO
standard_ad,1656,3,NO
standard_ad,4 NOV 1635,3,NO
standard_ad,1536,3,NO
standard_ad,1660,3,NO
standard_ad,1649,3,NO
standard_ad,1473,3,NO
standard_ad,1573,3,NO
standard_ad,1549,3,NO
standard_ad,1600,3,NO
standard_ad,1680,3,NO
standard_ad,1391,3,NO
standard_ad,462,3,NO
standard_ad,512,3,NO
standard_ad,16 MAR 455,3,NO
standard_ad,27 NOV 450,3,NO
standard_ad,6 OCT 404,3,NO
standard_ad,326,3,NO
standard_ad,22 MAY 337,3,NO
standard_ad,454,3,NO
standard_ad,230,3,NO
standard_ad,212,3,NO
standard_ad,134,3,NO
standard_ad,1 JAN 603,3,NO
standard_ad,615,3,NO
standard_ad,85,3,NO
standard_ad,540,3,NO
standard_ad,27 JAN 98,3,NO
standard_ad,11 JAN 347,3,NO
standard_ad,15 MAY 392,3,NO
standard_ad,13 OCT 680,3,NO
standard_ad,78,3,NO
standard_ad,15,3,NO
standard_ad,57,3,NO
standard_ad,714,3,NO
standard_ad,12,3,NO
standard_ad,15 JAN 69,3,NO
standard_ad,29,3,NO
standard_ad,340,3,NO
standard_ad,390,3,NO
standard_ad,366,3,NO
standard_ad,309,3,NO
standard_ad,351,3,NO
standard_ad,369,3,NO
standard_ad,335,3,NO
standard_ad,227,3,NO
standard_ad,244,3,NO
standard_ad,287,3,NO
standard_ad,137,3,NO
standard_ad,211,3,NO
standard_ad,12 APR 238,3,NO
standard_ad,145,3,NO
standard_ad,182,3,NO
standard_ad,142,3,NO
standard_ad,36,3,NO
standard_ad,38,3,NO
standard_ad,51,3,NO
standard_ad,6,3,NO
standard_ad,1 MAY 37,3,NO
standard_ad,17,3,NO
standard_ad,1 JAN 325,3,NO
standard_ad,749,3,NO
standard_ad,811,3,NO
standard_ad,793,3,NO
standard_ad,838,3,NO
standard_ad,1414,3,NO
standard_ad,1423,3,NO
standard_ad,1444,3,NO
standard_ad,1408,3,NO
standard_ad,1448,3,NO
standard_ad,1472,3,NO
standard_ad,1511,3,NO
standard_ad,1452,3,NO
standard_ad,1502,3,NO
standard_ad,589,3,NO
standard_ad,792,3,NO
standard_ad,27 NOV 1198,3,NO
standard_ad,1488,3,NO
standard_ad,1442,3,NO
standard_ad,1557,3,NO
standard_ad,28 FEB 1674,3,NO
standard_ad,21 FEB 1669,3,NO
standard_ad,25 JUL 1693,3,NO
standard_ad,470,3,NO
standard_ad,330,3,NO
standard_ad,539,3,NO
standard_ad,737,3,NO
standard_ad,681,3,NO
standard_ad,672,3,NO
standard_ad,618,3,NO
standard_ad,687,3,NO
standard_ad,762,3,NO
standard_ad,773,3,NO
standard_ad,614,3,NO
standard_ad,475,3,NO
standard_ad,721,3,NO
standard_ad,24 MAR 809,3,NO
standard_ad,5 JAN 842,3,NO
standard_ad,11 NOV 683,3,NO
standard_ad,47,3,NO
standard_ad,574,3,NO
standard_ad,706,3,NO
standard_ad,1 JAN 757,3,NO
standard_ad,854,3,NO
standard_ad,863,3,NO
standard_ad,5 FEB 1017,3,NO
standard_ad,926,3,NO
standard_ad,13 JUL 1066,3,NO
standard_ad,18 OCT 1035,3,NO
standard_ad,7 NOV 1067,3,NO
standard_ad,1 JAN 1258,3,NO
standard_ad,27 DEC 1065,3,NO
standard_ad,11 NOV 1154,3,NO
standard_ad,26 MAR 1211,3,NO
standard_ad,AUG 1245,3,NO
standard_ad,819,3,NO
standard_ad,16 OCT 1188,3,NO
standard_ad,604,3,NO
standard_ad,1 JAN 633,3,NO
standard_ad,1 JAN 581,3,NO
standard_ad,1 JAN 634,3,NO
standard_ad,1 JAN 537,3,NO
standard_ad,1 JAN 614,3,NO
standard_ad,677,3,NO
standard_ad,699,3,NO
standard_ad,1 JAN 644,3,NO
standard_ad,584,3,NO
standard_ad,1 JAN 683,3,NO
standard_ad,637,3,NO
standard_ad,603,3,NO
standard_ad,1 JAN 567,3,NO
standard_ad,1 JAN 692,3,NO
standard_ad,1 JAN 652,3,NO
standard_ad,1 JAN 605,3,NO
standard_ad,1 JAN 687,3,NO
standard_ad,731,3,NO
standard_ad,1 JAN 668,3,NO
standard_ad,1 JAN 720,3,NO
standard_ad,1 JAN 721,3,NO
standard_ad,1 JAN 712,3,NO
standard_ad,1 JAN 602,3,NO
standard_ad,1 JAN 881,3,NO
standard_ad,533,3,NO
standard_ad,1 JAN 532,3,NO
standard_ad,1 JAN 551,3,NO
standard_ad,1 JAN 518,3,NO
standard_ad,551,3,NO
standard_ad,1 JAN 406,3,NO
standard_ad,538,3,NO
standard_ad,548,3,NO
standard_ad,1 JAN 525,3,NO
standard_ad,498,3,NO
standard_ad,1 JAN 516,3,NO
standard_ad,1 JAN 875,3,NO
standard_ad,1 JAN 502,3,NO
standard_ad,1 JAN 908,3,NO
standard_ad,1 JAN 914,3,NO
standard_ad,1 JAN 447,3,NO
standard_ad,1 JAN 474,3,NO
standard_ad,1 JAN 919,3,NO
standard_ad,1 JAN 309,3,NO
standard_ad,1 JAN 379,3,NO
standard_ad,1 JAN 435,3,NO
standard_ad,1 JAN 415,3,NO
standard_ad,1 JAN 928,3,NO
standard_ad,1 JAN 555,3,NO
standard_ad,393,3,NO
standard_ad,495,3,NO
standard_ad,1 JAN 535,3,NO
standard_ad,537,3,NO
standard_ad,1 JAN 426,3,NO
standard_ad,1 JAN 453,3,NO
standard_ad,405,3,NO
standard_ad,1 JAN 443,3,NO
standard_ad,784,3,NO
standard_ad,1 JAN 816,3,NO
standard_ad,872,3,NO
standard_ad,315,3,NO
standard_ad,1 JAN 611,3,NO
standard_ad,1 JAN 469,3,NO
standard_ad,1 JAN 270,3,NO
standard_ad,1 JAN 371,3,NO
standard_ad,1 JAN 359,3,NO
standard_ad,1 JAN 645,3,NO
standard_ad,1 JAN 643,3,NO
standard_ad,1 JAN 552,3,NO
standard_ad,1 JAN 612,3,NO
standard_ad,1 JAN 587,3,NO
standard_ad,1 JAN 405,3,NO
standard_ad,708,3,NO
standard_ad,1 JAN 846,3,NO
standard_ad,1 JAN 1253,3,NO
standard_ad,1 JAN 664,3,NO
standard_ad,1 JAN 1076,3,NO
standard_ad,1 JAN 826,3,NO
standard_ad,1 FEB 1095,3,NO
standard_ad,11 FEB 1127,3,NO
standard_ad,1 JAN 1301,3,NO
standard_ad,349,3,NO
standard_ad,1 JAN 335,3,NO
standard_ad,1 JAN 505,3,NO
standard_ad,1 JAN 330,3,NO
standard_ad,1 JAN 725,3,NO
standard_ad,1 JAN 716,3,NO
standard_ad,1 JAN 550,3,NO
standard_ad,1 JAN 662,3,NO
standard_ad,903,3,NO
standard_ad,1 JAN 906,3,NO
standard_ad,1 JAN 1071,3,NO
standard_ad,1 JAN 998,3,NO
standard_ad,1 JAN 894,3,NO
standard_ad,11 MAY 1033,3,NO
standard_ad,1 JAN 951,3,NO
standard_ad,1 JAN 1069,3,NO
standard_ad,1 APR 1046,3,NO
standard_ad,1 JAN 1081,3,NO
standard_ad,28 NOV 1118,3,NO
standard_ad,1 JAN 1346,3,NO
standard_ad,1 JAN 130,3,NO
standard_ad,276,3,NO
standard_ad,5 AUG 642,3,NO
standard_ad,673,3,NO
standard_ad,582,3,NO
standard_ad,1 JAN 971,3,NO
standard_ad,16 APR 778,3,NO
standard_ad,1 JAN 775,3,NO
standard_ad,1 JAN 811,3,NO
standard_ad,1 JAN 772,3,NO
standard_ad,807,3,NO
standard_ad,1 JAN 849,3,NO
standard_ad,1 JAN 876,3,NO
standard_ad,1 JAN 859,3,NO
standard_ad,21 AUG 1157,3,NO
standard_ad,1 JAN 952,3,NO
standard_ad,1 SEP 1126,3,NO
standard_ad,216,3,NO
standard_ad,345,3,NO
standard_ad,1 JAN 395,3,NO
standard_ad,1 JAN 808,3,NO
standard_ad,1 JAN 916,3,NO
standard_ad,5 APR 1181,3,NO
standard_ad,8 MAR 1137,3,NO
standard_ad,1 JAN 891,3,NO
standard_ad,2 FEB 880,3,NO
standard_ad,1 JAN 922,3,NO
standard_ad,1 JAN 904,3,NO
standard_ad,30 NOV 1109,3,NO
standard_ad,19 MAY 1102,3,NO
standard_ad,1 JAN 994,3,NO
standard_ad,3 OCT 1078,3,NO
standard_ad,1 JAN 1053,3,NO
standard_ad,7 JUL 1191,3,NO
standard_ad,1 JAN 1114,3,NO
standard_ad,5 AUG 1103,3,NO
standard_ad,7 AUG 1078,3,NO
standard_ad,1 JAN 1146,3,NO
standard_ad,17 AUG 1153,3,NO
standard_ad,10 SEP 1169,3,NO
standard_ad,1 JAN 898,3,NO
standard_ad,1 JAN 1111,3,NO
standard_ad,13 MAR 1229,3,NO
standard_ad,1 JAN 674,3,NO
standard_ad,638,3,NO
standard_ad,1 JAN 1061,3,NO
standard_ad,25 JUN 841,3,NO
standard_ad,1 JAN 1122,3,NO
standard_ad,1 JAN 934,3,NO
standard_ad,1 JAN 907,3,NO
standard_ad,5 JUN 1036,3,NO
standard_ad,15 NOV 1184,3,NO
standard_ad,13 NOV 1093,3,NO
standard_ad,1 JAN 1029,3,NO
standard_ad,18 SEP 1000,3,NO
standard_ad,AUG 1177,3,NO
standard_ad,28 NOV 1170,3,NO
standard_ad,20 JAN 1191,3,NO
standard_ad,APR 1212,3,NO
standard_ad,1 SEP 1176,3,NO
standard_ad,23 NOV 1183,3,NO
standard_ad,18 FEB 1126,3,NO
standard_ad,1 JAN 1181,3,NO
